,YEAR,FACILITY_NAME,FEDERAL_FACILITY,PARENT_COMPANY_NAME,INDUSTRY_SECTOR,ZIP,STATE,CITY,COUNTY,LATITUDE,LONGITUDE,CHEMICAL,UNIT_OF_MEASURE,CARCINOGEN,CAA_CHEMICAL,TOTAL_RELEASES,ON_SITE_RELEASE_TOTAL,OFF_SITE_RELEASE_TOTAL,OFF_SITE_RECYCLED_TOTAL,ON_SITE_RECYCLED_TOTAL,ONE_TIME_RELEASES
65,2005,INDUSTRIAL SHEET METAL/TRANE,NO,AMERICAN STANDARD COS INC,Machinery,28379,NC,ROCKINGHAM,RICHMOND,34.89834,-79.75958,MANGANESE,Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
66,2005,BALL METAL BEVERAGE CONTAINER CORP,NO,BALL CORP,Fabricated Metals,27320,NC,REIDSVILLE,ROCKINGHAM,36.33025,-79.64822,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)""",Pounds,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0
67,2005,TYCO/SCOTT HEALTH & SAFETY,NO,SCOTT TECHNOLOGIES INC,Miscellaneous Manufacturing,28110,NC,MONROE,UNION,35.01337,-80.64134,DIISOCYANATES,Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
68,2005,BRENNTAG MID-SOUTH,NO,BRENNTAG N.A. INC,Chemical Wholesalers,28273,NC,CHARLOTTE,MECKLENBURG,35.12582,-80.95812,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)""",Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
69,2005,CALEDONIAN ALLOYS INC,NO,,Primary Metals,28110,NC,MONROE,UNION,34.99614,-80.50028,CHROMIUM,Pounds,YES,YES,0.0,0.0,0.0,0.0,0.0,0.0
70,2005,SHENANDOAH WOOD PRESERVERS,NO,,Wood Products,27874,NC,SCOTLAND NECK,HALIFAX,36.13474,-77.41645,COPPER COMPOUNDS,Pounds,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0
71,2005,INDUSTRIAL SHEET METAL/TRANE,NO,AMERICAN STANDARD COS INC,Machinery,28379,NC,ROCKINGHAM,RICHMOND,34.89834,-79.75958,NICKEL,Pounds,YES,YES,0.0,0.0,0.0,0.0,0.0,0.0
72,2005,HUFFMAN OIL CO INC,NO,,Petroleum Bulk Terminals,27217,NC,BURLINGTON,ALAMANCE,36.08452,-79.4179,ETHYLBENZENE,Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
73,2005,ALL AMERICAN HOMES OF NORTH CAROLINA LLC,NO,,Wood Products,28139,NC,RUTHERFORDTON,RUTHERFORD,35.315383,-81.9321,DIISOCYANATES,Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
74,2005,PERDUE FARMS INC ELKIN FEED MILL,NO,PERDUE FARMS INC,Food,28621,NC,ELKIN,SURRY,36.27586,-80.766,MANGANESE COMPOUNDS,Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
75,2005,TRELLEBORG COATED SYSTEMS US INC / GRACE ADVANCED MATERIALS,NO,TRELLEBORG INDUSTRIES,Plastics and Rubber,28139,NC,RUTHERFORDTON,RUTHERFORD,35.37798,-81.94629,DECABROMODIPHENYL OXIDE,Pounds,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0
76,2005,FLEETWOOD HOMES OF NORTH CAROLINA INC 41,NO,FLEETWOOD ENTERPRISES INC,Wood Products,28372,NC,PEMBROKE,ROBESON,34.680333,-79.188676,DIISOCYANATES,Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
77,2005,SHERWIN-WILLIAMS CO,NO,THE SHERWIN-WILLIAMS CO,Chemicals,27409,NC,GREENSBORO,GUILFORD,36.07605,-79.91277,"1,2,4-TRIMETHYLBENZENE",Pounds,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0
78,2005,MARLIN CO INC,NO,,Chemicals,28645,NC,LENOIR,CALDWELL,35.88465,-81.56351,CERTAIN GLYCOL ETHERS,Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
79,2005,RESINALL CORP,NO,RESINALL CORP,Chemicals,27877,NC,SEVERN,NORTHAMPTON,36.51967,-77.18746,NAPHTHALENE,Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
80,2005,PLASTICS COLOR CORP OF NORTH CAROLINA,NO,PMC GLOBAL INC,Chemicals,27203,NC,ASHEBORO,RANDOLPH,35.673437,-79.865324,ANTIMONY COMPOUNDS,Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
81,2005,GASTON COUNTY DYEING MACHINE CO,NO,,Fabricated Metals,28120,NC,MOUNT HOLLY,GASTON,35.315752,-81.043223,CHROMIUM,Pounds,YES,YES,0.0,0.0,0.0,0.0,0.0,0.0
82,2005,EDENTON DYEING & FINISHING LL C,NO,,Textiles,27932,NC,EDENTON,CHOWAN,36.20663,-76.71392,ZINC COMPOUNDS,Pounds,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0
83,2005,METALLIX REFINING  INC,NO,,Primary Metals,27834,NC,GREENVILLE,PITT,35.64516,-77.36382,SILVER,Pounds,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0
84,2005,PUGH LUBRICANTS - ASHEBORO,NO,PUGH LUBRICANTS,Petroleum Bulk Terminals,27205,NC,ASHEBORO,RANDOLPH,35.66982,-79.82894,ZINC COMPOUNDS,Pounds,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0
85,2005,"UNIFI, INC. PLANT T5",NO,,Textiles,27055,NC,YADKINVILLE,YADKIN,36.133932,-80.638436,CERTAIN GLYCOL ETHERS,Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
86,2005,MOEN INC,NO,FORTUNE BRANDS HOME & SECURITY INC,Fabricated Metals,27332,NC,SANFORD,LEE,35.45538,-79.10586,CHLORINE,Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
87,2005,UNIVAR USA INC JAMESTOWN FACILITY,NO,UNIVAR USA INC,Chemical Wholesalers,27282,NC,JAMESTOWN,GUILFORD,35.99347,-79.93371,DIETHANOLAMINE,Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
88,2005,CORNING OPTICAL COMMUNICATIONS LLC-HMTC,NO,CORNING INC,Electrical Equipment,28602,NC,HICKORY,CATAWBA,35.71095,-81.29267,CERTAIN GLYCOL ETHERS,Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
89,2005,JOHN DEERE TURF CARE,NO,DEERE & CO,Machinery,27526,NC,FUQUAY VARINA,WAKE,35.58289,-78.75688,MANGANESE,Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
90,2005,UNIVAR USA INC JAMESTOWN FACILITY,NO,UNIVAR USA INC,Chemical Wholesalers,27282,NC,JAMESTOWN,GUILFORD,35.99347,-79.93371,DIMETHYL PHTHALATE,Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
91,2005,PERDUE FARMS INC EAGLE SPRINGS FEEDMILL,NO,PERDUE FARMS INC,Food,27229,NC,CANDOR,MOORE,35.294444,-79.711111,ZINC COMPOUNDS,Pounds,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0
92,2005,RADIATOR SPECIALTY CO,NO,,Chemicals,28079,NC,INDIAN TRAIL,UNION,35.058531,-80.655417,NAPHTHALENE,Pounds,NO,YES,3703.0,3529.0,174.0,0.0,1200.0,0.0
93,2005,ROYAL DEVELOPMENT CO,NO,FURNITURE BRANDS INTERNATIONAL,Fabricated Metals,272631719,NC,HIGH POINT,GUILFORD,35.92602,-79.99386,MANGANESE,Pounds,NO,YES,628570.0,628570.0,0.0,152225.0,0.0,0.0
94,2005,LOUISIANA-PACIFIC CORP,NO,LOUISIANA PACIFIC CORP,Wood Products,28669,NC,ROARING RIVER,WILKES,36.1986,-81.0356,PROPIONALDEHYDE,Pounds,NO,YES,31321.0,31321.0,0.0,0.0,0.0,0.0
95,2005,SOUTHERN STATES COOP INC,NO,SOUTHERN STATES COOP INC,Chemicals,28677,NC,STATESVILLE,IREDELL,35.757032,-80.796343,MANGANESE,Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
96,2005,INTERNATIONAL PAPER RIEGELWOOD MILL,NO,INTERNATIONAL PAPER CO,Paper,28456,NC,RIEGELWOOD,COLUMBUS,34.3522,-78.2125,MANGANESE COMPOUNDS,Pounds,NO,YES,392014.0,392014.0,0.0,0.0,0.0,0.0
97,2005,AMERICAN DREW PLANT 13,NO,LA-Z-BOY INC,Furniture,28659,NC,NORTH WILKESBORO,WILKES,36.16612,-81.12219,XYLENE (MIXED ISOMERS),Pounds,NO,YES,17814.09,17814.09,0.0,3753.75,0.0,0.0
98,2005,WILDERNESS NORTH CAROLINA INC,NO,WILDERNESS NORTH CAROLINA INC,Wood Products,27292,NC,LEXINGTON,DAVIDSON,35.775,-80.12,LEAD COMPOUNDS,Pounds,NO,YES,406.45,8.37,398.08,5.05,0.0,0.0
99,2005,MICKEY TRUCK BODIES INC,NO,MICKEY TRUCK BODIES INC,Transportation Equipment,272612004,NC,HIGH POINT,GUILFORD,35.92531,-80.01693,CUMENE,Pounds,NO,YES,20.0,20.0,0.0,0.0,0.0,0.0
100,2005,CLARIANT CORP-MOUNT HOLLY WEST PLANT,NO,CLARIANT CORP,Chemicals,28120,NC,MOUNT HOLLY,GASTON,35.295833,-81.006667,DIMETHYL SULFATE,Pounds,YES,YES,0.0,0.0,0.0,0.0,0.0,0.0
101,2005,J C STEELE & SONS INC,NO,,Machinery,28677,NC,STATESVILLE,IREDELL,35.77594,-80.88917,MANGANESE,Pounds,NO,YES,755.0,5.0,750.0,0.0,0.0,0.0
102,2005,DURAFIBER TECHNOLOGIES INC-MONCURE PLANT,NO,SUN CAPITAL PARTNERS INC,Chemicals,27562,NC,NEW HILL,CHATHAM,35.62051,-79.0504,ANTIMONY COMPOUNDS,Pounds,NO,YES,4545.1,430.0,4115.1,8.4,0.0,0.0
103,2005,GULISTAN CARPET,NO,HAMPTON CAPITAL PARTNERS,Textile Product,28315,NC,ABERDEEN,MOORE,35.135556,-79.435,STYRENE,Pounds,YES,YES,0.0,0.0,0.0,0.0,10576.0,0.0
104,2005,EATON CORP TRANSMISSION DIV,NO,EATON CORP,Transportation Equipment,28086,NC,KINGS MOUNTAIN,CLEVELAND,35.229576,-81.351502,MANGANESE,Pounds,NO,YES,35.0,5.0,25.0,100005.0,0.0,0.0
105,2005,INTERNATIONAL PAPER RIEGELWOOD MILL,NO,INTERNATIONAL PAPER CO,Paper,28456,NC,RIEGELWOOD,COLUMBUS,34.3522,-78.2125,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)""",Pounds,NO,YES,110098.0,110098.0,0.0,0.0,0.0,0.0
106,2005,UNIFI KINSTON LLC,NO,UNIFI INC,Chemicals,285010800,NC,KINSTON,LENOIR,35.3318,-77.4795,"1,4-DIOXANE",Pounds,YES,YES,23523.0,23523.0,0.0,0.0,0.0,0.0
