,YEAR,FACILITY_NAME,FEDERAL_FACILITY,PARENT_COMPANY_NAME,INDUSTRY_SECTOR,ZIP,STATE,CITY,COUNTY,LATITUDE,LONGITUDE,CHEMICAL,UNIT_OF_MEASURE,CARCINOGEN,CAA_CHEMICAL,TOTAL_RELEASES,ON_SITE_RELEASE_TOTAL,OFF_SITE_RELEASE_TOTAL,OFF_SITE_RECYCLED_TOTAL,ON_SITE_RECYCLED_TOTAL,ONE_TIME_RELEASES
46,2003,LIPPERT COMPONENTS INC PLANT 6,NO,LIPPERT COMPONENTS MANUFACTURING INC,Transportation Equipment,28075,NC,HARRISBURG,CABARRUS,35.31446,-80.67937,NICKEL,Pounds,YES,YES,0.0,0.0,0.0,2471.0,0.0,0.0
47,2003,ALCOA BADIN WORKS,NO,ALCOA INC,Primary Metals,28009,NC,BADIN,STANLY,35.4155,-80.11826,HYDROGEN FLUORIDE,Pounds,NO,YES,919.0,919.0,0.0,0.0,0.0,0.0
48,2003,DUKE ENERGY CAROLINAS LLC - ALLEN STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28012,NC,BELMONT,GASTON,35.190083,-81.008748,ZINC COMPOUNDS,Pounds,NO,NO,68100.0,68100.0,0.0,0.0,0.0,0.0
49,2003,DUKE ENERGY CAROLINAS LLC - BELEWS CREEK STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,27052,NC,WALNUT COVE,STOKES,36.281338,-80.059438,BARIUM COMPOUNDS,Pounds,NO,NO,256339.0,256339.0,0.0,0.0,0.0,0.0
50,2003,BRENNTAG MID-SOUTH,NO,BRENNTAG N.A. INC,Chemical Wholesalers,27703,NC,DURHAM,DURHAM,35.97995,-78.88007,CERTAIN GLYCOL ETHERS,Pounds,NO,YES,1398.0,28.0,1370.0,0.0,0.0,0.0
51,2003,DSM PHARMACEUTICALS INC,NO,DSM RESINS BUSINESS GROUP,Chemicals,27834,NC,GREENVILLE,PITT,35.659766,-77.358783,PYRIDINE,Pounds,NO,NO,122.0,122.0,0.0,0.0,0.0,0.0
52,2003,DUKE ENERGY CAROLINAS LLC - ALLEN STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28012,NC,BELMONT,GASTON,35.190083,-81.008748,COBALT COMPOUNDS,Pounds,YES,YES,39180.0,39180.0,0.0,0.0,0.0,0.0
53,2003,DUKE ENERGY CAROLINAS LLC - ALLEN STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28012,NC,BELMONT,GASTON,35.190083,-81.008748,ARSENIC COMPOUNDS,Pounds,NO,YES,36910.0,36910.0,0.0,0.0,0.0,0.0
54,2003,DUKE ENERGY CAROLINAS LLC - ALLEN STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28012,NC,BELMONT,GASTON,35.190083,-81.008748,HYDROGEN FLUORIDE,Pounds,NO,YES,360000.0,360000.0,0.0,0.0,0.0,0.0
55,2003,WORTHINGTON CYLINDERS/WINSTONSALEM,NO,WORTHINGTON INDUSTRIES INC,Primary Metals,27101,NC,WINSTON SALEM,FORSYTH,36.093,-80.222,COPPER COMPOUNDS,Pounds,NO,NO,0.0,0.0,0.0,2591.0,0.0,0.0
56,2003,RPM WOOD FINISHES GROUP INC,NO,RPM INTERNATIONAL INC,Chemicals,28638,NC,HUDSON,CALDWELL,35.84148,-81.46758,XYLENE (MIXED ISOMERS),Pounds,NO,YES,500.0,500.0,0.0,0.0,0.0,0.0
57,2003,DUKE ENERGY CAROLINAS LLC - ROGERS ENERGY COMPLEX,NO,DUKE ENERGY CORP,Electric Utilities,28114,NC,MOORESBORO,RUTHERFORD,35.217222,-81.761111,ARSENIC COMPOUNDS,Pounds,NO,YES,13080.0,13080.0,0.0,0.0,0.0,0.0
58,2003,FLEMING LABORATORIES INC,NO,,Chemicals,28208,NC,CHARLOTTE,MECKLENBURG,35.23449,-80.87369,ANILINE,Pounds,NO,YES,10.0,10.0,0.0,0.0,0.0,0.0
59,2003,MOHAWK INDUSTRIES INC. - GREE NVILLE FACILITY,NO,MOHAWK INDUSTRIES INC,Textile Product,27834,NC,GREENVILLE,PITT,35.60111,-77.39132,POLYCYCLIC AROMATIC COMPOUNDS,Pounds,YES,YES,0.0,0.0,0.0,0.0,0.0,0.0
60,2003,NUCOR STEEL HERTFORD COUNTY,NO,NUCOR CORP,Primary Metals,27922,NC,COFIELD,HERTFORD,36.355216,-76.81115,COPPER,Pounds,NO,NO,67908.12,505.414,67402.706,54389.0,0.0,0.0
61,2003,TRINITY MANUFACTURING INC,NO,TRICAL INC,Chemicals,28345,NC,HAMLET,RICHMOND,34.918889,-79.673333,CHLOROPICRIN,Pounds,NO,NO,680.0,680.0,0.0,0.0,16479.0,0.0
62,2003,HOOKER FURNITURE INC MAIDEN DIV,NO,HOOKER FURNITURE CORP,Furniture,28650,NC,MAIDEN,CATAWBA,35.583599,-81.216273,LEAD COMPOUNDS,Pounds,NO,YES,152.0,152.0,0.0,0.0,0.0,0.0
63,2003,V & E COMPONENTS,NO,,Plastics and Rubber,27263,NC,ARCHDALE,RANDOLPH,35.89382,-79.95717,STYRENE,Pounds,YES,YES,3236.0,3236.0,0.0,0.0,0.0,0.0
64,2003,FIRESTONE FIBERS & TEXTILES CO,NO,BRIDGESTONE AMERICAS INC,Textile Product,28086,NC,KINGS MOUNTAIN,GASTON,35.23088,-81.31827,FORMALDEHYDE,Pounds,YES,YES,63.0,63.0,0.0,0.0,0.0,0.0
65,2003,DUKE ENERGY CAROLINAS LLC - RIVERBEND STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28120,NC,MOUNT HOLLY,GASTON,35.3601,-80.9742,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)""",Pounds,NO,NO,270000.0,270000.0,0.0,0.0,0.0,0.0
66,2003,KAO SPECIALTIES AMERICAS LLC,NO,KAO CORP,Chemicals,27260,NC,HIGH POINT,GUILFORD,35.92307,-80.02965,"4,4'-ISOPROPYLIDENEDIPHENOL",Pounds,NO,NO,255.0,255.0,0.0,0.0,0.0,0.0
67,2003,PLASTICS COLOR CORP OF NORTH CAROLINA,NO,PMC GLOBAL INC,Chemicals,27203,NC,ASHEBORO,RANDOLPH,35.673437,-79.865324,LEAD COMPOUNDS,Pounds,NO,YES,1628.0,405.0,1219.0,0.0,21.0,0.0
68,2003,DUKE ENERGY PROGRESS LLC - ROXBORO STEAM ELECTRIC PLANT,NO,DUKE ENERGY CORP,Electric Utilities,27343,NC,SEMORA,PERSON,36.4833,-79.0731,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)""",Pounds,NO,YES,11000000.0,11000000.0,0.0,0.0,0.0,0.0
69,2003,DUKE ENERGY PROGRESS LLC - ROXBORO STEAM ELECTRIC PLANT,NO,DUKE ENERGY CORP,Electric Utilities,27343,NC,SEMORA,PERSON,36.4833,-79.0731,ZINC COMPOUNDS,Pounds,NO,NO,162320.0,162294.0,26.0,5.0,0.0,0.0
70,2003,UNIVAR USA INC GREENSBORO FACI LITY,NO,,Chemical Wholesalers,274071508,NC,GREENSBORO,GUILFORD,36.06021,-79.86714,TOLUENE,Pounds,NO,YES,487.0,487.0,0.0,0.0,0.0,0.0
71,2003,SNAP-ON POWER TOOLS INC,NO,SNAP-ON INC,Machinery,28906,NC,MURPHY,CHEROKEE,35.113882,-84.004244,LEAD,Pounds,YES,YES,62.0,0.0,61.0,1747.0,0.0,0.0
72,2003,RAILROAD FRICTION PRODUCTS CORP,NO,WABTEC CORP,Transportation Equipment,28364,NC,MAXTON,SCOTLAND,34.762788,-79.370238,ZINC COMPOUNDS,Pounds,NO,NO,17393.0,10.0,17378.0,0.0,11406.0,0.0
73,2003,FORTRON INDUSTRIES LLC,NO,CELANESE CORP,Chemicals,28401,NC,WILMINGTON,NEW HANOVER,34.3138,-77.9801,"1,4-DICHLOROBENZENE",Pounds,YES,YES,29591.84,29591.84,0.0,0.0,0.0,0.0
74,2003,RADIATOR SPECIALTY CO,NO,,Chemicals,28079,NC,INDIAN TRAIL,UNION,35.058531,-80.655417,CERTAIN GLYCOL ETHERS,Pounds,NO,YES,94.0,0.0,94.0,0.0,750.0,0.0
75,2003,TONEY LUMBER CO,NO,,Wood Products,27549,NC,LOUISBURG,FRANKLIN,36.08797,-78.30422,LEAD COMPOUNDS,Pounds,NO,YES,2.6,2.6,0.0,0.0,0.0,0.0
76,2003,DUKE ENERGY CAROLINAS LLC - BUCK STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28159,NC,SPENCER,ROWAN,35.7133,-80.3767,VANADIUM COMPOUNDS,Pounds,NO,NO,60410.0,60410.0,0.0,0.0,0.0,0.0
77,2003,BORGWARNER THERMAL SYSTEMS INC,NO,BORGWARNER INC,Transportation Equipment,28732,NC,FLETCHER,HENDERSON,35.43584,-82.47971,ZINC COMPOUNDS,Pounds,NO,NO,1022.0,250.0,761.0,0.0,0.0,0.0
78,2003,DUKE ENERGY CAROLINAS LLC - DAN RIVER STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,27288,NC,EDEN,ROCKINGHAM,36.490813,-79.721254,BARIUM COMPOUNDS,Pounds,NO,NO,88931.0,88931.0,0.0,0.0,0.0,0.0
79,2003,DUKE ENERGY CAROLINAS LLC - DAN RIVER STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,27288,NC,EDEN,ROCKINGHAM,36.490813,-79.721254,LEAD COMPOUNDS,Pounds,NO,YES,9541.4,9505.4,36.0,0.0,0.0,0.0
80,2003,MCIEAST-MCB CAMLEJ MAIN FACILITY,YES,US DEPARTMENT OF DEFENSE,Other,28547,NC,CAMP LEJEUNE,ONSLOW,34.71778,-77.34291,LEAD COMPOUNDS,Pounds,NO,YES,14180.8,4263.7,9917.1,2.4,0.0,0.0
81,2003,DUKE ENERGY PROGRESS LLC - H F LEE ENERGY COMPLEX,NO,DUKE ENERGY CORP,Electric Utilities,27530,NC,GOLDSBORO,WAYNE,35.37991,-78.087688,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)""",Pounds,NO,YES,1400000.0,1400000.0,0.0,0.0,0.0,0.0
82,2003,RADIATOR SPECIALTY CO,NO,,Chemicals,28079,NC,INDIAN TRAIL,UNION,35.058531,-80.655417,TETRACHLOROETHYLENE,Pounds,YES,YES,500.0,500.0,0.0,0.0,3000.0,0.0
83,2003,DUKE ENERGY CAROLINAS LLC - BUCK STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28159,NC,SPENCER,ROWAN,35.7133,-80.3767,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)""",Pounds,NO,NO,150000.0,150000.0,0.0,0.0,0.0,0.0
84,2003,COMMSCOPE CABLE TECHNOLOGY CENTER NEWTON NC,NO,COMMSCOPE INC,Primary Metals,28658,NC,NEWTON,CATAWBA,35.63932,-81.205287,COPPER,Pounds,NO,NO,0.0,0.0,0.0,166252.0,0.0,0.0
85,2003,GEORGE C. MOORE CO,NO,THE MOORE CO,Textiles,27932,NC,EDENTON,CHOWAN,36.07793,-76.58769,"BENZO(G,H,I)PERYLENE",Pounds,YES,YES,0.0007037,0.0007037,0.0,0.0,0.0,0.0
86,2003,DUKE ENERGY CAROLINAS LLC - MARSHALL STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28682,NC,TERRELL,CATAWBA,35.5975,-80.9658,HYDROGEN FLUORIDE,Pounds,NO,YES,790000.0,790000.0,0.0,0.0,0.0,0.0
87,2003,"CARGILL, INC.",NO,,Food,28217,NC,CHARLOTTE,MECKLENBURG,35.16941,-80.876,LEAD COMPOUNDS,Pounds,NO,YES,125.3,0.3,125.0,0.0,0.0,0.0
88,2003,CPI USA NORTH CAROLINA LLC,NO,,Electric Utilities,28461,NC,SOUTHPORT,BRUNSWICK,33.94303,-78.009397,DIOXIN AND DIOXIN-LIKE COMPOUNDS,Grams,NO,YES,0.168,0.168,0.0,0.0,0.0,0.0
89,2003,CONSOLIDATED METCO INC,NO,AMSTED INDUSTRIES INC,Primary Metals,28717,NC,CASHIERS,JACKSON,35.110941,-83.100252,STYRENE,Pounds,YES,YES,12016.0,12016.0,0.0,0.0,0.0,0.0
90,2003,DUKE ENERGY CAROLINAS LLC - BUCK STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28159,NC,SPENCER,ROWAN,35.7133,-80.3767,COPPER COMPOUNDS,Pounds,NO,NO,37260.0,37260.0,0.0,0.0,0.0,0.0
91,2003,GREDE II-BISCOE,NO,GREDE HOLDINGS LLC,Primary Metals,27209,NC,BISCOE,MONTGOMERY,35.3607,-79.7686,LEAD,Pounds,YES,YES,77.7,6.7,71.0,0.0,0.0,0.0
92,2003,UNIVAR USA INC.CHARLOTTE-HOVIS FACILITY,NO,,Chemical Wholesalers,28208,NC,CHARLOTTE,MECKLENBURG,35.26853,-80.8988,TOLUENE,Pounds,NO,YES,500.0,500.0,0.0,0.0,0.0,0.0
93,2003,CAPITAL MARBLE CREATIONS  INC.,NO,,Chemicals,27546,NC,LILLINGTON,HARNETT,35.40568,-78.81776,STYRENE,Pounds,YES,YES,8184.0,8184.0,0.0,0.0,0.0,0.0
94,2003,BRENNTAG MID-SOUTH,NO,BRENNTAG N.A. INC,Chemical Wholesalers,28273,NC,CHARLOTTE,MECKLENBURG,35.12582,-80.95812,NITRIC ACID,Pounds,NO,NO,43.0,43.0,0.0,0.0,0.0,0.0
95,2003,GLAXOSMITHKLINE INC,NO,GLAXOSMITHKLINE INC,Chemicals,27597,NC,ZEBULON,WAKE,35.832054,-78.319739,TRICHLOROFLUOROMETHANE,Pounds,NO,NO,5330.0,5330.0,0.0,0.0,0.0,0.0
96,2003,CELANESE ACETATE LLC,NO,CELANESE AMERICAS CORP,Chemicals,28210,NC,CHARLOTTE,MECKLENBURG,35.14776,-80.86342,POLYCYCLIC AROMATIC COMPOUNDS,Pounds,YES,YES,0.0,0.0,0.0,0.0,0.0,0.0
97,2003,NOVOZYMES NA INC,NO,NOVOZYMES US INC,Chemicals,27525,NC,FRANKLINTON,FRANKLIN,36.098611,-78.410556,FORMIC ACID,Pounds,NO,NO,50.0,50.0,0.0,0.0,0.0,0.0
98,2003,CHEMTURA CORP,NO,CHEMTURA CORP,Chemicals,28054,NC,GASTONIA,GASTON,35.243611,-81.1875,TOLUENE DIISOCYANATE (MIXED ISOMERS),Pounds,YES,NO,16.1,16.1,0.0,0.0,0.0,7.5
99,2003,SUN CHEMICAL CORP,NO,SUN CHEMICAL CORP,Chemicals,28273,NC,CHARLOTTE,MECKLENBURG,35.1246,-80.93525,AMMONIA,Pounds,NO,NO,1285.0,1285.0,0.0,0.0,0.0,0.0
100,2003,SAFETY-KLEEN SYSTEMS ARCHDALE (ARC),NO,CLEAN HARBORS INC,Hazardous Waste,27263,NC,ARCHDALE,RANDOLPH,35.91512,-80.01621,ETHYLENE GLYCOL,Pounds,NO,YES,3.0,3.0,0.0,82580.0,0.0,0.0
101,2003,ABB INC,NO,ABB INC,Electrical Equipment,27864,NC,PINETOPS,EDGECOMBE,35.80212,-77.64095,COPPER,Pounds,NO,NO,0.0,0.0,0.0,52464.0,0.0,0.0
