,YEAR,FACILITY_NAME,FEDERAL_FACILITY,PARENT_COMPANY_NAME,INDUSTRY_SECTOR,ZIP,STATE,CITY,COUNTY,LATITUDE,LONGITUDE,CHEMICAL,UNIT_OF_MEASURE,CARCINOGEN,CAA_CHEMICAL,TOTAL_RELEASES,ON_SITE_RELEASE_TOTAL,OFF_SITE_RELEASE_TOTAL,OFF_SITE_RECYCLED_TOTAL,ON_SITE_RECYCLED_TOTAL,ONE_TIME_RELEASES
19,2006,SHAKESPEARE CONDUCTIVE FIBERS LLC,NO,JARDEN CORP,Chemicals,28728,NC,ENKA,BUNCOMBE,35.54541,-82.65273,FORMIC ACID,Pounds,NO,NO,745.0,745.0,0.0,0.0,0.0,0.0
20,2006,IGM RESINS USA INC,NO,IGM SPECIALTIES HOLDING INC,Chemicals,28273,NC,CHARLOTTE,MECKLENBURG,35.132595,-80.960923,CERTAIN GLYCOL ETHERS,Pounds,NO,YES,94.83,94.83,0.0,0.0,0.0,0.0
21,2006,FIRESTONE FIBERS & TEXTILES CO,NO,BRIDGESTONE AMERICAS INC,Textile Product,28052,NC,GASTONIA,GASTON,35.2603,-81.20023,FORMALDEHYDE,Pounds,YES,YES,3367.0,3146.0,221.0,0.0,0.0,0.0
22,2006,MAKO MARINE INTERNATIONAL INC,NO,TRACKER MARINE LP,Transportation Equipment,28043,NC,FOREST CITY,RUTHERFORD,35.316951,-81.825405,STYRENE,Pounds,YES,YES,60620.0,60620.0,0.0,0.0,0.0,0.0
23,2006,LOPAREX INC,NO,LOPAREX LLC,Paper,27288,NC,EDEN,ROCKINGHAM,36.513496,-79.721989,ETHYLBENZENE,Pounds,NO,YES,1396.0,1396.0,0.0,0.0,0.0,0.0
24,2006,DUKE ENERGY CAROLINAS LLC - BUCK STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28159,NC,SPENCER,ROWAN,35.7133,-80.3767,MANGANESE COMPOUNDS,Pounds,NO,YES,29105.094,29102.694,2.4,0.0,0.0,0.0
25,2006,NGK CERAMICS USA INC,NO,NGK NA,Nonmetallic Mineral Product,28115,NC,MOORESVILLE,IREDELL,35.61378,-80.81426,NITRATE COMPOUNDS,Pounds,NO,NO,56973.0,0.0,56973.0,0.0,0.0,0.0
26,2006,DUKE ENERGY CAROLINAS LLC - ALLEN STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28012,NC,BELMONT,GASTON,35.190083,-81.008748,HYDROGEN FLUORIDE,Pounds,NO,YES,431332.644,431332.644,0.0,0.0,0.0,0.0
27,2006,"LUMBERTON ENERGY, LLC",NO,EMERALD CLEAN POWER LLC,Electric Utilities,28359,NC,LUMBERTON,ROBESON,34.59,-78.9968,LEAD COMPOUNDS,Pounds,NO,YES,0.28,0.28,0.0,2475.0,0.0,0.0
28,2006,INGERSOLL RAND,NO,INGERSOLL-RAND CO,Machinery,28387,NC,SOUTHERN PINES,MOORE,35.189722,-79.387049,COPPER,Pounds,NO,NO,10.0,0.0,5.0,3990.0,0.0,0.0
29,2006,POWERSECURE,NO,POWERSECURE INTERNATIONAL INC,Electrical Equipment,27587,NC,WAKE FOREST,WAKE,35.95233,-78.51592,ALUMINUM (FUME OR DUST),Pounds,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0
30,2006,RESINALL CORP,NO,RESINALL CORP,Chemicals,27877,NC,SEVERN,NORTHAMPTON,36.51967,-77.18746,ETHYLBENZENE,Pounds,NO,YES,1000.0,1000.0,0.0,0.0,0.0,0.0
31,2006,ENGINEERED POLYMER SOLUTIONS INC D/B/A VALSPAR COATINGS,NO,THE VALSPAR CORP,Chemicals,28625,NC,STATESVILLE,IREDELL,35.76391,-80.84241,3-IODO-2-PROPYNYL BUTYLCARBAMATE,Pounds,NO,NO,1721.0,1721.0,0.0,0.0,502.0,0.0
32,2006,STANLEY FURNITURE CO,NO,STANLEY FURNITURE CO,Furniture,27292,NC,LEXINGTON,DAVIDSON,35.83146,-80.26406,XYLENE (MIXED ISOMERS),Pounds,NO,YES,11072.0,11072.0,0.0,0.0,0.0,0.0
33,2006,BLUM INC,NO,,Fabricated Metals,28164,NC,STANLEY,LINCOLN,35.41719,-81.01301,NICKEL,Pounds,YES,YES,0.0,0.0,0.0,1270.0,0.0,0.0
34,2006,NATVAR,NO,TEKNI-PLEX INC,Machinery,27520,NC,CLAYTON,JOHNSTON,35.62411,-78.42492,DI(2-ETHYLHEXYL) PHTHALATE,Pounds,YES,YES,1300.0,650.0,650.0,0.0,0.0,0.0
35,2006,EDWARDS WOOD PRODUCTS INC,NO,EDWARDS WOOD PRODUCTS INC,Wood Products,27298,NC,LIBERTY,ALAMANCE,35.85687,-79.530762,LEAD COMPOUNDS,Pounds,NO,YES,1.11,1.11,0.0,0.0,0.0,0.0
36,2006,DUKE ENERGY CAROLINAS LLC - ROGERS ENERGY COMPLEX,NO,DUKE ENERGY CORP,Electric Utilities,28114,NC,MOORESBORO,RUTHERFORD,35.217222,-81.761111,DIOXIN AND DIOXIN-LIKE COMPOUNDS,Grams,NO,YES,0.2828,0.2828,0.0,0.0,0.0,0.0
37,2006,DUKE ENERGY CAROLINAS LLC - BELEWS CREEK STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,27052,NC,WALNUT COVE,STOKES,36.281338,-80.059438,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)""",Pounds,NO,YES,12545518.7,12545518.7,0.0,0.0,0.0,0.0
38,2006,ETHAN ALLEN OPERATIONS INC SPRUCE PINE DIV,NO,ETHAN ALLEN OPERATIONS INC,Furniture,28777,NC,SPRUCE PINE,MITCHELL,35.8809,-82.04283,LEAD COMPOUNDS,Pounds,NO,YES,1.0237,1.0237,0.0,0.0,0.0,0.0
39,2006,U.S. MARINE CORPS MCAS CHERRY PT - BT11 BOMBING RANGE - RNGE,YES,US DEPARTMENT OF DEFENSE,Other,28516,NC,PINEY ISLAND,CARTERET,34.98,-76.43666,NITROGLYCERIN,Pounds,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0
40,2006,ELLWOOD ADVANCED COMPONENTS INC.,NO,ELLWOOD GROUP INC,Machinery,27045,NC,RURAL HALL,FORSYTH,36.23172,-80.32213,NICKEL,Pounds,YES,YES,1015.0,500.0,510.0,33200.0,0.0,0.0
41,2006,KURZ TRANSFER PRODUCTS LP,NO,KURZ TRANSFER PRODUCTS LP,Printing,27295,NC,LEXINGTON,DAVIDSON,35.91496,-80.33158,METHANOL,Pounds,NO,YES,313.0,313.0,0.0,0.0,1868.0,0.0
42,2006,CHEMICAL SPECIALTIES LLC,NO,HUNTSMAN CORP,Chemicals,28075,NC,HARRISBURG,CABARRUS,35.33417,-80.6177,NITRATE COMPOUNDS,Pounds,NO,NO,1850516.0,321125.0,1529391.0,0.0,0.0,0.0
43,2006,CHEMICAL SPECIALTIES LLC,NO,HUNTSMAN CORP,Chemicals,28075,NC,HARRISBURG,CABARRUS,35.33417,-80.6177,NITRATE COMPOUNDS,Pounds,NO,NO,1850516.0,321125.0,1529391.0,0.0,0.0,0.0
44,2006,WEYERHAEUSER NR CO-ELKIN P LANT,NO,WEYERHAEUSER CO,Wood Products,28621,NC,ELKIN,SURRY,36.26471,-80.78851,MANGANESE COMPOUNDS,Pounds,NO,YES,5733.4,101.8,5631.6,0.0,0.0,0.0
45,2006,STANLEY FURNITURE CO,NO,STANLEY FURNITURE CO,Furniture,27292,NC,LEXINGTON,DAVIDSON,35.83146,-80.26406,LEAD,Pounds,YES,YES,0.2,0.2,0.0,0.0,0.0,0.0
46,2006,ELLWOOD ADVANCED COMPONENTS INC.,NO,ELLWOOD GROUP INC,Machinery,27045,NC,RURAL HALL,FORSYTH,36.23172,-80.32213,NITRIC ACID,Pounds,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0
47,2006,DUKE ENERGY PROGRESS LLC - H F LEE ENERGY COMPLEX,NO,DUKE ENERGY CORP,Electric Utilities,27530,NC,GOLDSBORO,WAYNE,35.37991,-78.087688,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),Pounds,NO,YES,25274.0,25274.0,0.0,0.0,0.0,0.0
48,2006,DUKE ENERGY PROGRESS LLC - H F LEE ENERGY COMPLEX,NO,DUKE ENERGY CORP,Electric Utilities,27530,NC,GOLDSBORO,WAYNE,35.37991,-78.087688,ZINC COMPOUNDS,Pounds,NO,NO,32940.0,32930.0,10.0,38.0,0.0,0.0
49,2006,INTERNATIONAL PAPER RIEGELWOOD MILL,NO,INTERNATIONAL PAPER CO,Paper,28456,NC,RIEGELWOOD,COLUMBUS,34.3522,-78.2125,LEAD COMPOUNDS,Pounds,NO,YES,3610.9,3610.9,0.0,0.0,0.0,0.0
50,2006,INTERNATIONAL PAPER RIEGELWOOD MILL,NO,INTERNATIONAL PAPER CO,Paper,28456,NC,RIEGELWOOD,COLUMBUS,34.3522,-78.2125,LEAD COMPOUNDS,Pounds,NO,YES,3610.9,3610.9,0.0,0.0,0.0,0.0
51,2006,SOUTH ATLANTIC GALVANIZING,NO,SOUTH ATLANTIC LLC,Fabricated Metals,27253,NC,GRAHAM,ALAMANCE,35.99601,-79.28938,LEAD,Pounds,YES,YES,532.569,17.969,514.6,5340.0,0.0,0.0
52,2006,DUKE ENERGY PROGRESS LLC - H F LEE ENERGY COMPLEX,NO,DUKE ENERGY CORP,Electric Utilities,27530,NC,GOLDSBORO,WAYNE,35.37991,-78.087688,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)""",Pounds,NO,YES,1600000.0,1600000.0,0.0,0.0,0.0,0.0
53,2006,COMMSCOPE INC-CLAREMONT NC FACILITY,NO,COMMSCOPE INC,Electrical Equipment,28610,NC,CLAREMONT,CATAWBA,35.717917,-81.133929,ZINC COMPOUNDS,Pounds,NO,NO,0.0,0.0,0.0,1400.0,0.0,0.0
54,2006,MAGNETI MARELLI POWERTRAIN USA LLC,NO,MAGNETI MARELLI POWERTRAIN USA LLC,Transportation Equipment,27330,NC,SANFORD,LEE,35.46426,-79.1434,NICKEL,Pounds,YES,YES,0.0,0.0,0.0,0.0,0.0,0.0
55,2006,MAGNETI MARELLI POWERTRAIN USA LLC,NO,MAGNETI MARELLI POWERTRAIN USA LLC,Transportation Equipment,27330,NC,SANFORD,LEE,35.46426,-79.1434,NICKEL,Pounds,YES,YES,0.0,0.0,0.0,0.0,0.0,0.0
56,2006,MARSH FURNITURE CO,NO,MARSH,Furniture,27260,NC,HIGH POINT,GUILFORD,35.943236,-79.999762,N-BUTYL ALCOHOL,Pounds,NO,NO,64642.9417,64642.9417,0.0,0.0,0.0,0.0
57,2006,HONDA POWER EQUIPMENT MANUFACTURING,NO,AMERICAN HONDA MOTOR CO INC,Machinery,27359,NC,SWEPSONVILLE,ALAMANCE,36.032222,-79.342222,COPPER,Pounds,NO,NO,10.0,10.0,0.0,44435.0,0.0,0.0
58,2006,WAYNE FARMS LLC - DOBSON FRESH PLANT,NO,CONTINENTAL GRAIN CO,Food,27017,NC,DOBSON,SURRY,36.390804,-80.710579,CHLORINE,Pounds,NO,YES,10500.0,10500.0,0.0,0.0,0.0,0.0
59,2006,INTERNATIONAL PAPER RIEGELWOOD MILL,NO,INTERNATIONAL PAPER CO,Paper,28456,NC,RIEGELWOOD,COLUMBUS,34.3522,-78.2125,FORMALDEHYDE,Pounds,YES,YES,29719.0,29719.0,0.0,0.0,0.0,0.0
60,2006,INTERNATIONAL PAPER RIEGELWOOD MILL,NO,INTERNATIONAL PAPER CO,Paper,28456,NC,RIEGELWOOD,COLUMBUS,34.3522,-78.2125,FORMALDEHYDE,Pounds,YES,YES,29719.0,29719.0,0.0,0.0,0.0,0.0
61,2006,INTERNATIONAL PAPER RIEGELWOOD MILL,NO,INTERNATIONAL PAPER CO,Paper,28456,NC,RIEGELWOOD,COLUMBUS,34.3522,-78.2125,PHENOL,Pounds,NO,YES,5186.0,5186.0,0.0,0.0,0.0,0.0
62,2006,INTERNATIONAL PAPER RIEGELWOOD MILL,NO,INTERNATIONAL PAPER CO,Paper,28456,NC,RIEGELWOOD,COLUMBUS,34.3522,-78.2125,PHENOL,Pounds,NO,YES,5186.0,5186.0,0.0,0.0,0.0,0.0
63,2006,COLUMBUS MCKINNON WADESBORO OPERATIONS,NO,,Machinery,28170,NC,WADESBORO,ANSON,34.94361,-80.05278,CADMIUM COMPOUNDS,Pounds,NO,YES,35789.0,0.0,35789.0,0.0,0.0,1.0
64,2006,JOHNSON CONTROLS  BATTERY GROUP INC,NO,JOHNSON CONTROLS INC,Electrical Equipment,27284,NC,KERNERSVILLE,FORSYTH,36.11901,-80.16126,ANTIMONY COMPOUNDS,Pounds,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0
65,2006,MERITOR HEAVY VEHICLE SYSTEMS LLC,NO,MERITOR INC,Transportation Equipment,28732,NC,FLETCHER,HENDERSON,35.416223,-82.515413,METHANOL,Pounds,NO,YES,359.0,359.0,0.0,0.0,0.0,0.0
66,2006,DUKE ENERGY CAROLINAS LLC - BELEWS CREEK STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,27052,NC,WALNUT COVE,STOKES,36.281338,-80.059438,POLYCYCLIC AROMATIC COMPOUNDS,Pounds,YES,YES,5.009,5.009,0.0,0.0,0.0,0.0
67,2006,DUKE ENERGY CAROLINAS LLC - ALLEN STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28012,NC,BELMONT,GASTON,35.190083,-81.008748,BARIUM COMPOUNDS,Pounds,NO,NO,561037.909,561037.789,0.12,0.0,0.0,0.0
68,2006,DUKE ENERGY CAROLINAS LLC - ALLEN STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28012,NC,BELMONT,GASTON,35.190083,-81.008748,SELENIUM COMPOUNDS,Pounds,NO,YES,25287.821,25287.821,0.0,0.0,0.0,0.0
69,2006,DUKE ENERGY CAROLINAS LLC - ALLEN STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28012,NC,BELMONT,GASTON,35.190083,-81.008748,VANADIUM COMPOUNDS,Pounds,NO,NO,150729.632,150729.632,0.0,0.0,0.0,0.0
70,2006,DUKE ENERGY CAROLINAS LLC - BUCK STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28159,NC,SPENCER,ROWAN,35.7133,-80.3767,COPPER COMPOUNDS,Pounds,NO,NO,23413.948,23413.948,0.0,0.0,0.0,0.0
71,2006,SHURTAPE TECHNOLOGIES LLC-STONY POINT FACILITY,NO,STM INC,Paper,28678,NC,STONY POINT,ALEXANDER,35.8646,-81.05016,ALUMINUM (FUME OR DUST),Pounds,NO,NO,1129.0,0.0,1129.0,0.0,0.0,0.0
72,2006,U.S. MARINE CORPS CHERRY POINT AIR STATION,YES,US DEPARTMENT OF DEFENSE,Other,285330006,NC,CHERRY POINT,CRAVEN,34.9,-76.8917,LEAD COMPOUNDS,Pounds,NO,YES,53.3,27.0,26.3,0.0,0.0,0.0
73,2006,CPI USA NORTH CAROLINA LLC,NO,,Electric Utilities,27573,NC,ROXBORO,PERSON,36.43286,-78.96017,DIOXIN AND DIOXIN-LIKE COMPOUNDS,Grams,NO,YES,122.18,122.18,0.0,0.0,0.0,0.0
74,2006,APEX OIL CO WILMINGTON,NO,APEX OIL CO,Petroleum Bulk Terminals,28412,NC,WILMINGTON,NEW HANOVER,34.18763,-77.95058,"1,2,4-TRIMETHYLBENZENE",Pounds,NO,NO,255.0,255.0,0.0,0.0,0.0,0.0
75,2006,APEX OIL CO WILMINGTON,NO,APEX OIL CO,Petroleum Bulk Terminals,28412,NC,WILMINGTON,NEW HANOVER,34.18763,-77.95058,CYCLOHEXANE,Pounds,NO,NO,755.0,755.0,0.0,0.0,0.0,0.0
76,2006,ELLWOOD ADVANCED COMPONENTS INC.,NO,ELLWOOD GROUP INC,Machinery,27045,NC,RURAL HALL,FORSYTH,36.23172,-80.32213,LEAD,Pounds,YES,YES,0.0,0.0,0.0,298.0,0.0,0.0
77,2006,DUKE ENERGY CAROLINAS LLC - BUCK STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28159,NC,SPENCER,ROWAN,35.7133,-80.3767,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)""",Pounds,NO,YES,1627470.46,1627470.46,0.0,0.0,0.0,0.0
78,2006,DUKE ENERGY CAROLINAS LLC - BUCK STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28159,NC,SPENCER,ROWAN,35.7133,-80.3767,LEAD COMPOUNDS,Pounds,NO,YES,10761.676,10761.676,0.0,0.0,0.0,0.0
79,2006,ELLWOOD ADVANCED COMPONENTS INC.,NO,ELLWOOD GROUP INC,Machinery,27045,NC,RURAL HALL,FORSYTH,36.23172,-80.32213,CHROMIUM,Pounds,YES,YES,1015.0,500.0,510.0,134600.0,0.0,0.0
80,2006,MARSH FURNITURE CO,NO,MARSH,Furniture,27260,NC,HIGH POINT,GUILFORD,35.943236,-79.999762,XYLENE (MIXED ISOMERS),Pounds,NO,YES,25844.0386,25844.0386,0.0,0.0,0.0,0.0
81,2006,ALEVO MANUFACTURING,NO,ALTRIA GROUP INC,Tobacco,28027,NC,CONCORD,CABARRUS,35.381531,-80.6309,NICOTINE AND SALTS,Pounds,NO,NO,43684.0,43684.0,0.0,0.0,0.0,0.0
82,2006,DUKE ENERGY CAROLINAS LLC - ALLEN STEAM STATION,NO,DUKE ENERGY CORP,Electric Utilities,28012,NC,BELMONT,GASTON,35.190083,-81.008748,BERYLLIUM COMPOUNDS,Pounds,NO,YES,11531.441,11531.441,0.0,0.0,0.0,0.0
83,2006,CONESTOGA KENLY PLANT & SPRAYROOM,NO,CONESTOGA,Furniture,275429646,NC,KENLY,JOHNSTON,35.57738,-78.14965,LEAD COMPOUNDS,Pounds,NO,YES,0.0,0.0,0.0,33.63,0.0,0.0
84,2006,CAMPBELL OIL & GAS CO,NO,CAMPBELL OIL & GAS CO,Petroleum Bulk Terminals,28328,NC,CLINTON,SAMPSON,35.00735,-78.30882,"1,2,4-TRIMETHYLBENZENE",Pounds,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0
85,2006,BALDOR ELECTRIC CO,NO,ABB INC,Electrical Equipment,28086,NC,KINGS MOUNTAIN,CLEVELAND,35.24917,-81.40746,COPPER,Pounds,NO,NO,239.0,0.0,239.0,113540.0,0.0,0.0
86,2006,DUPONT TEIJIN FILMS CEDAR CREEK SITE,NO,E I DU PONT DE NEMOURS & CO,Chemicals,28312,NC,FAYETTEVILLE,CUMBERLAND,34.98762,-78.78573,ANTIMONY COMPOUNDS,Pounds,NO,YES,86.0,52.0,34.0,0.0,0.0,0.0
87,2006,GRIFOLS THERAPEUTICS INC,NO,GRIFOLS THERAPEUTICS INC,Chemicals,27520,NC,CLAYTON,JOHNSTON,35.61961,-78.42068,CHLORODIFLUOROMETHANE,Pounds,NO,NO,13600.0,13600.0,0.0,0.0,0.0,0.0
88,2006,AKZO NOBEL COATINGS INC,NO,AKZO NOBEL NV,Chemicals,27105,NC,WINSTON SALEM,FORSYTH,36.14361,-80.18833,ETHYLBENZENE,Pounds,NO,YES,1681.0,1681.0,0.0,0.0,0.0,0.0
89,2006,DAIMLER TRUCKS NA LLC-CLEVELAND,NO,DAIMLER TRUCKS N.A. LLC,Transportation Equipment,27013,NC,CLEVELAND,ROWAN,35.7297,-80.69156,TOLUENE,Pounds,NO,YES,16494.0,16494.0,0.0,0.0,0.0,0.0
90,2006,TRELLEBORG COATED SYSTEMS US INC / GRACE ADVANCED MATERIALS,NO,TRELLEBORG INDUSTRIES,Textiles,28139,NC,RUTHERFORDTON,RUTHERFORD,35.37798,-81.94629,LEAD COMPOUNDS,Pounds,NO,YES,200.218,0.008,200.21,0.0,0.0,0.0
91,2006,W.A. BROWN & SON INC.,NO,,Machinery,28147,NC,SALISBURY,ROWAN,35.62518,-80.53359,DIISOCYANATES,Pounds,NO,YES,5.0,5.0,0.0,0.0,0.0,0.0
92,2006,GLAXOSMITHKLINE INC,NO,GLAXOSMITHKLINE INC,Chemicals,27597,NC,ZEBULON,WAKE,35.832054,-78.319739,METHANOL,Pounds,NO,YES,2439.0,2439.0,0.0,0.0,0.0,0.0
93,2006,BLUE RIDGE METALS CORP,NO,BLUE RIDGE METALS CORP,Primary Metals,28732,NC,FLETCHER,HENDERSON,35.43534,-82.48875,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)""",Pounds,NO,NO,561628.0,25067.0,536561.0,0.0,0.0,0.0
94,2006,BRENNTAG MID-SOUTH,NO,BRENNTAG N.A. INC,Chemical Wholesalers,27703,NC,DURHAM,DURHAM,35.97995,-78.88007,CERTAIN GLYCOL ETHERS,Pounds,NO,YES,85.0,85.0,0.0,0.0,0.0,0.0
95,2006,"YALE SECURITY INC,NORTON DOOR CONTROLS",NO,,Fabricated Metals,28112,NC,MONROE,UNION,34.980791,-80.47859,COPPER,Pounds,NO,NO,1.1,0.5,0.3,20922.0,0.0,0.0
96,2006,U.S. ARMY FORT BRAGG,YES,US DEPARTMENT OF DEFENSE,Other,28310,NC,FORT BRAGG,CUMBERLAND,35.15705,-79.00036,LEAD COMPOUNDS,Pounds,NO,YES,1230.8,1230.8,0.0,0.0,0.0,0.0
97,2006,U.S. ARMY FORT BRAGG,YES,US DEPARTMENT OF DEFENSE,Other,28310,NC,FORT BRAGG,CUMBERLAND,35.15705,-79.00036,LEAD COMPOUNDS,Pounds,NO,YES,1230.8,1230.8,0.0,0.0,0.0,0.0
98,2006,CONCEPT PLASTICS INC,NO,,Chemicals,27260,NC,HIGH POINT,GUILFORD,35.953146,-79.969818,STYRENE,Pounds,YES,YES,1298.0,934.0,364.0,0.0,0.0,0.0
99,2006,DUKE ENERGY PROGRESS LLC - L V SUTTON ENERGY COMPLEX,NO,DUKE ENERGY CORP,Electric Utilities,28401,NC,WILMINGTON,NEW HANOVER,34.283317,-77.985226,AMMONIA,Pounds,NO,NO,350.0,350.0,0.0,0.0,0.0,0.0
100,2006,OAK-BARK CORP,NO,,Chemicals,28456,NC,RIEGELWOOD,COLUMBUS,34.32599,-78.19946,ANILINE,Pounds,NO,YES,8.0,8.0,0.0,0.0,0.0,0.0
